Provider,OP_NumClaims,OP_NumBeneficiaries,OP_AvgReimbursement,OP_TotalReimbursement,OP_MaxReimbursement,OP_StdReimbursement,OP_MedianReimbursement,OP_AvgDeductible,OP_TotalDeductible,OP_AvgClaimDuration,OP_TotalClaimDuration,OP_MaxClaimDuration,OP_StdClaimDuration,OP_NumAttendingPhysicians,OP_NumOperatingPhysicians,OP_NumOtherPhysicians,OP_ClaimsPerBeneficiary,OP_ReimbursementPerDay,OP_ReimbursementPerBeneficiary,OP_TotalUniqueDiagnoses,OP_TotalUniqueProcedures
PRV54741,177,171,269.2090395480226,47650,3300,560.7112430651276,80.0,5.423728813559322,960,0.8361581920903954,148,20,3.715942762099104,90,27,46,1.0350877192982457,321.9594594594595,278.65497076023394,420,0
PRV54742,1661,879,282.739313666466,469630,4100,580.6084449429293,80.0,2.22155328115593,3690,1.3690547862733293,2274,20,4.623849216390204,13,13,3,1.8896473265073948,206.52154793315742,534.2775881683732,2433,0
PRV54743,73,70,253.013698630137,18470,3300,673.9141161311671,60.0,1.7808219178082192,130,1.3972602739726028,102,20,4.835458515623579,50,13,26,1.042857142857143,181.07843137254903,263.85714285714283,156,0
PRV54745,818,493,263.7408312958435,215740,3300,539.8065670328517,80.0,2.946210268948655,2410,1.1821515892420538,967,20,4.283391313227316,16,15,10,1.6592292089249492,223.1023784901758,437.60649087221094,1499,0
PRV54747,21,20,258.0952380952381,5420,2700,588.1464022470856,80.0,7.619047619047619,160,1.0476190476190477,22,18,3.9430469243491184,18,4,4,1.05,246.36363636363637,271.0,52,0
PRV54748,85,83,377.7647058823529,32110,2800,626.1111579207235,90.0,3.411764705882353,290,2.1176470588235294,180,20,5.796985597429644,38,14,18,1.0240963855421688,178.38888888888889,386.86746987951807,184,0
PRV54753,16,16,486.25,7780,3300,809.2043417250469,200.0,0.0,0,1.9375,31,20,5.322515069651439,9,3,4,1.0,250.96774193548387,486.25,39,0
PRV54756,16,16,399.375,6390,2100,552.2495661685334,100.0,3.125,50,2.5,40,20,6.831300510639732,11,3,6,1.0,159.75,399.375,44,0
PRV54757,50,50,245.8,12290,3300,561.216208473224,60.0,0.4,20,1.16,58,20,4.4279262202802006,38,11,24,1.0,211.89655172413794,245.8,118,0
PRV54758,95,93,270.42105263157896,25690,3300,601.533352375541,60.0,4.421052631578948,420,1.6526315789473685,157,20,5.027093447812037,68,20,33,1.021505376344086,163.63057324840764,276.23655913978496,220,0
PRV54759,39,39,285.64102564102564,11140,3300,631.5677855513918,80.0,1.0256410256410255,40,1.1538461538461537,45,20,4.374197439401472,18,6,10,1.0,247.55555555555554,285.64102564102564,114,0
PRV54760,7,7,155.71428571428572,1090,500,170.08401285415226,90.0,0.0,0,0.0,0,0,0.0,7,1,3,1.0,,155.71428571428572,30,0
PRV54761,822,483,262.82238442822387,216040,3300,555.2798858283214,80.0,2.7858880778588806,2290,1.6313868613138687,1341,20,5.067307051475361,8,8,3,1.7018633540372672,161.10365398956003,447.28778467908904,1443,0
PRV54763,34,33,346.1764705882353,11770,3300,731.7021032595427,85.0,0.0,0,1.5588235294117647,53,20,5.147468789377106,23,5,15,1.0303030303030303,222.0754716981132,356.6666666666667,80,0
PRV54764,38,35,291.57894736842104,11080,3300,616.5971408783877,60.0,4.7368421052631575,180,0.631578947368421,24,20,3.266712146846676,26,7,11,1.0857142857142856,461.6666666666667,316.57142857142856,86,0
PRV54765,43,41,337.2093023255814,14500,5030,823.6802592239393,80.0,1.8604651162790697,80,2.395348837209302,103,20,6.470223131810469,31,6,17,1.048780487804878,140.7766990291262,353.6585365853659,110,0
PRV54767,55,54,274.1818181818182,15080,2200,436.1094447629492,80.0,1.4545454545454546,80,0.6181818181818182,34,17,2.5202212505086035,30,13,14,1.0185185185185186,443.52941176470586,279.25925925925924,133,0
PRV54768,25,25,296.8,7420,1500,455.7568796335754,60.0,2.8,70,3.12,78,20,6.881860213634101,20,4,8,1.0,95.12820512820512,296.8,54,0
PRV54771,73,68,281.64383561643837,20560,3300,627.3710883489889,70.0,1.2328767123287672,90,0.8767123287671232,64,20,3.5235131043677765,41,10,18,1.0735294117647058,321.25,302.3529411764706,181,2
PRV54772,2006,1009,314.81555333998006,631520,3400,612.6949104115839,80.0,2.7318045862412763,5480,1.5229312063808573,3055,20,4.855952213778156,30,25,32,1.9881070366699702,206.71685761047462,625.8870168483647,2907,1
PRV54773,24,24,175.41666666666666,4210,800,201.79583239258062,80.0,8.75,210,2.2083333333333335,53,20,5.8233351169289564,19,4,6,1.0,79.43396226415095,175.41666666666666,71,0
PRV54774,483,260,296.41821946169773,143170,3300,616.631028030218,80.0,2.712215320910973,1310,1.6956521739130435,819,20,5.1673770944689466,11,11,5,1.8576923076923078,174.8107448107448,550.6538461538462,969,1
PRV54776,32,32,232.8125,7450,800,266.73938440648095,100.0,0.0,0,1.84375,59,20,5.340710204071269,27,8,9,1.0,126.27118644067797,232.8125,78,0
PRV54778,1608,827,288.65671641791045,464160,5400,587.3866576351605,80.0,3.078358208955224,4950,1.6654228855721394,2678,20,5.1634152646330245,8,7,8,1.9443772672309552,173.32337565347274,561.2575574365176,2416,0
PRV54779,22,22,440.0,9680,3300,816.811454609295,80.0,0.0,0,0.45454545454545453,10,9,1.920497770972851,18,2,7,1.0,968.0,440.0,49,0
PRV54780,21,21,235.71428571428572,4950,2400,512.9285664551295,80.0,2.380952380952381,50,1.9047619047619047,40,20,6.015852075182383,9,2,4,1.0,123.75,235.71428571428572,46,0
PRV54781,134,127,265.3731343283582,35560,3100,529.5219247080264,65.0,2.3134328358208953,310,1.0970149253731343,147,20,4.2086009372949125,44,18,29,1.0551181102362204,241.9047619047619,280.0,299,0
PRV54783,28,26,733.2142857142857,20530,3300,1031.6332020112882,90.0,6.428571428571429,180,2.892857142857143,81,20,6.860187265094832,14,5,9,1.0769230769230769,253.45679012345678,789.6153846153846,60,0
PRV54784,9,9,168.88888888888889,1520,600,245.27762048566746,50.0,0.0,0,0.7777777777777778,7,7,2.3333333333333335,4,1,2,1.0,217.14285714285714,168.88888888888889,14,0
PRV54785,6,6,388.3333333333333,2330,1800,696.5749540908478,150.0,16.666666666666668,100,3.3333333333333335,20,20,8.164965809277259,5,1,3,1.0,116.5,388.3333333333333,15,0
PRV54786,1316,697,316.03343465045594,415900,11900,749.1815024385636,80.0,2.5835866261398177,3400,1.7765957446808511,2338,20,5.266893453752734,9,10,7,1.8880918220946916,177.88708297690334,596.700143472023,2114,0
PRV54787,53,53,298.49056603773585,15820,4200,677.2268005124765,70.0,3.018867924528302,160,1.0943396226415094,58,20,4.034772660373799,35,10,14,1.0,272.7586206896552,298.49056603773585,130,0
PRV54790,8,8,445.0,3560,1800,631.2572488975586,200.0,0.0,0,3.0,24,20,7.010196655077313,2,0,1,1.0,148.33333333333334,445.0,25,0
PRV54792,22,22,245.0,5390,1300,322.57520348712774,100.0,2.727272727272727,60,1.0909090909090908,24,20,4.275167397547876,2,1,1,1.0,224.58333333333334,245.0,46,0
PRV54793,10,5,382.0,3820,2500,762.6824007701007,100.0,0.0,0,2.8,28,20,6.545566777937908,3,1,3,2.0,136.42857142857142,764.0,19,0
PRV54794,3,3,150.0,450,300,130.7669683062202,90.0,0.0,0,0.0,0,0,0.0,3,0,0,1.0,,150.0,9,0
PRV54795,21,21,357.6190476190476,7510,3300,823.6559036509407,60.0,2.857142857142857,60,0.9523809523809523,20,20,4.364357804719847,6,1,5,1.0,375.5,357.6190476190476,55,0
PRV54796,2,2,850.0,1700,1100,353.5533905932738,850.0,0.0,0,0.0,0,0,0.0,1,0,1,1.0,,850.0,5,0
PRV54798,5,5,58.0,290,100,37.013511046643494,70.0,0.0,0,4.0,20,20,8.944271909999157,1,1,1,1.0,14.5,58.0,22,0
PRV54799,1,1,100.0,100,100,0.0,100.0,0.0,0,0.0,0,0,0.0,1,0,1,1.0,,100.0,3,0
PRV54800,2,2,250.0,500,400,212.13203435596427,250.0,0.0,0,0.0,0,0,0.0,2,1,1,1.0,,250.0,5,0
PRV54802,17,17,104.11764705882354,1770,500,119.89885443204888,60.0,0.0,0,1.5294117647058822,26,20,4.87490573061192,4,2,3,1.0,68.07692307692308,104.11764705882354,51,0
PRV54803,3,3,626.6666666666666,1880,1800,1016.1856785712606,50.0,0.0,0,0.0,0,0,0.0,2,0,0,1.0,,626.6666666666666,8,0
PRV54805,5,5,54.0,270,200,85.32291603080617,10.0,0.0,0,4.0,20,20,8.944271909999157,1,1,1,1.0,13.5,54.0,10,0
PRV54806,75,56,177.33333333333334,13300,2000,310.81989802618654,70.0,6.8,510,1.1866666666666668,89,20,4.1806935068476605,1,1,1,1.3392857142857142,149.43820224719101,237.5,166,0
PRV54808,32,32,473.125,15140,4020,941.4588456563123,90.0,3.4375,110,0.03125,1,1,0.1767766952966369,3,2,3,1.0,15140.0,473.125,73,0
PRV54809,55,53,384.90909090909093,21170,3300,724.3435667510291,80.0,2.909090909090909,160,0.8909090909090909,49,20,3.866631835440471,4,3,4,1.0377358490566038,432.0408163265306,399.4339622641509,148,0
PRV54810,7,7,542.8571428571429,3800,2700,990.7693018679018,80.0,5.714285714285714,40,2.857142857142857,20,20,7.559289460184544,2,1,2,1.0,190.0,542.8571428571429,15,0
PRV54813,1056,711,284.1193181818182,300030,5300,604.6544436090892,70.0,3.484848484848485,3680,1.4583333333333333,1540,20,4.794563139953586,1,1,0,1.4852320675105486,194.82467532467533,421.9831223628692,1734,2
PRV54814,82,72,253.53658536585365,20790,2700,440.3544362319789,75.0,2.5609756097560976,210,1.2926829268292683,106,20,4.622777223298579,3,3,2,1.1388888888888888,196.1320754716981,288.75,194,0
PRV54819,2,2,55.0,110,100,63.63961030678928,55.0,0.0,0,0.0,0,0,0.0,1,0,1,1.0,,55.0,5,0
PRV54827,17,12,151.1764705882353,2570,600,204.7828835908038,70.0,0.0,0,1.2941176470588236,22,20,4.8446453157371705,1,1,1,1.4166666666666667,116.81818181818181,214.16666666666666,39,0
PRV54828,57,20,414.2105263157895,23610,3300,774.9169249677697,90.0,3.1578947368421053,180,1.3859649122807018,79,20,4.6320096917494835,14,8,9,2.85,298.8607594936709,1180.5,125,0
PRV54829,75,55,281.8666666666667,21140,2500,469.8323258508448,100.0,2.6666666666666665,200,1.3333333333333333,100,20,4.253244654389174,30,10,17,1.3636363636363635,211.4,384.3636363636364,151,0
PRV54830,10,10,81.0,810,100,17.28840330651992,85.0,0.0,0,2.0,20,20,6.324555320336759,5,3,6,1.0,40.5,81.0,29,0
PRV54831,13,13,233.84615384615384,3040,1800,494.56274393883297,60.0,0.0,0,0.0,0,0,0.0,9,1,3,1.0,,233.84615384615384,35,0
PRV54832,55,53,168.0,9240,1700,263.90514569808204,90.0,2.0,110,1.7272727272727273,95,20,4.866569806701809,18,9,14,1.0377358490566038,97.26315789473684,174.33962264150944,133,0
PRV54833,88,48,215.9090909090909,19000,3300,473.0911709262386,75.0,3.8636363636363638,340,1.3068181818181819,115,20,4.230045663038375,3,3,2,1.8333333333333333,165.2173913043478,395.8333333333333,210,0
PRV54834,10,10,230.0,2300,1600,491.1437897624505,55.0,20.0,200,4.0,40,20,8.432740427115679,4,0,2,1.0,57.5,230.0,26,0
PRV54836,8,8,425.0,3400,1600,668.3668795760946,70.0,3.75,30,0.125,1,1,0.3535533905932738,6,1,3,1.0,3400.0,425.0,17,0
PRV54837,1843,728,284.35160065111234,524060,16300,665.1307089762304,80.0,3.038524145415084,5600,1.6006511123168747,2950,20,4.9545205900504765,12,13,12,2.5315934065934065,177.64745762711865,719.8626373626373,2577,1
PRV54838,58,31,186.20689655172413,10800,1600,263.3310742932654,95.0,2.9310344827586206,170,0.6896551724137931,40,20,3.681184480198389,1,1,1,1.8709677419354838,270.0,348.38709677419354,150,0
PRV54840,26,21,250.76923076923077,6520,1900,468.51188311011344,60.0,0.0,0,1.3846153846153846,36,20,4.691071716159735,12,1,7,1.2380952380952381,181.11111111111111,310.4761904761905,66,0
PRV54841,3,3,83.33333333333333,250,140,55.075705472861024,80.0,0.0,0,0.0,0,0,0.0,3,0,2,1.0,,83.33333333333333,6,0
PRV54842,127,56,357.6377952755906,45420,3300,716.2794709224479,90.0,2.5984251968503935,330,1.0551181102362204,134,20,3.7316898734133948,18,10,15,2.267857142857143,338.95522388059703,811.0714285714286,309,0
PRV54845,33,28,129.6969696969697,4280,600,142.83917635939486,80.0,10.303030303030303,340,0.6060606060606061,20,20,3.481553119113957,17,4,9,1.1785714285714286,214.0,152.85714285714286,78,0
PRV54846,33,33,179.6969696969697,5930,1900,375.9445175860798,60.0,1.8181818181818181,60,0.2727272727272727,9,5,0.9770084209183946,19,4,7,1.0,658.8888888888889,179.6969696969697,97,0
PRV54847,286,131,219.23076923076923,62700,3300,448.74026703702344,70.0,4.475524475524476,1280,1.1118881118881119,318,20,4.216267402393941,53,13,37,2.183206106870229,197.16981132075472,478.62595419847327,599,0
PRV54848,4,4,67.5,270,100,23.62907813126304,60.0,50.0,200,0.0,0,0,0.0,4,0,3,1.0,,67.5,9,0
PRV54849,12,12,132.5,1590,300,104.37040681238058,100.0,0.0,0,0.0,0,0,0.0,8,1,4,1.0,,132.5,22,0
PRV54852,180,82,285.6666666666667,51420,3300,570.2984615054917,70.0,2.5,450,1.9444444444444444,350,20,5.4922212358062925,2,1,2,2.1951219512195124,146.9142857142857,627.0731707317074,410,0
PRV54854,131,55,302.7480916030534,39660,3300,591.435090963711,90.0,3.3587786259541983,440,1.6870229007633588,221,20,5.087063486418874,3,3,2,2.381818181818182,179.45701357466064,721.0909090909091,277,0
PRV54855,212,129,268.5377358490566,56930,3200,513.5604123639748,80.0,2.311320754716981,490,1.5943396226415094,338,20,5.256056406253758,3,3,1,1.6434108527131783,168.4319526627219,441.3178294573643,458,0
PRV54856,1,1,40.0,40,40,0.0,40.0,0.0,0,0.0,0,0,0.0,1,0,0,1.0,,40.0,1,0
PRV54859,25,6,490.0,12250,3300,825.8228219983589,300.0,11.2,280,1.16,29,20,4.18011164125234,4,2,3,4.166666666666667,422.41379310344826,2041.6666666666667,51,0
PRV54860,21,8,670.4761904761905,14080,3300,1044.8228375685335,200.0,13.333333333333334,280,3.0476190476190474,64,20,7.109684876815502,1,1,1,2.625,220.0,1760.0,67,0
PRV54861,43,32,150.0,6450,900,206.66282638521088,70.0,4.186046511627907,180,1.4186046511627908,61,20,4.90981794900369,9,1,8,1.34375,105.73770491803279,201.5625,104,0
PRV54862,7,1,504.2857142857143,3530,2800,1034.8567878835076,40.0,0.0,0,0.14285714285714285,1,1,0.37796447300922725,2,1,1,7.0,3530.0,3530.0,16,0
PRV54863,6,6,190.0,1140,500,240.49948024891862,45.0,0.0,0,0.6666666666666666,4,3,1.2110601416389968,2,0,2,1.0,285.0,190.0,13,0
PRV54864,5,5,172.0,860,500,196.6468916611702,100.0,0.0,0,2.8,14,14,6.260990336999411,2,1,0,1.0,61.42857142857143,172.0,7,0
PRV54865,6,6,101.66666666666667,610,300,119.73582031567106,40.0,8.333333333333334,50,0.0,0,0,0.0,2,1,1,1.0,,101.66666666666667,14,0
PRV54866,2,2,20.0,40,20,0.0,20.0,45.0,90,0.0,0,0,0.0,1,1,1,1.0,,20.0,2,0
PRV54867,3,3,1183.3333333333333,3550,3300,1834.620760084583,200.0,6.666666666666667,20,6.666666666666667,20,20,11.547005383792515,1,0,0,1.0,177.5,1183.3333333333333,12,0
PRV54868,105,91,240.1904761904762,25220,3100,463.4672442005869,80.0,2.4761904761904763,260,1.6,168,20,5.336016953035,1,1,1,1.1538461538461537,150.11904761904762,277.14285714285717,258,0
PRV54869,8,8,118.75,950,300,101.90156314516756,75.0,0.0,0,0.0,0,0,0.0,1,1,1,1.0,,118.75,17,0
PRV54870,8,8,135.0,1080,300,102.81745265969477,130.0,0.0,0,0.0,0,0,0.0,1,1,1,1.0,,135.0,17,0
PRV54871,10,8,326.0,3260,2000,601.354027729645,100.0,0.0,0,0.0,0,0,0.0,1,2,2,1.25,,407.5,36,0
PRV54873,8,8,52.5,420,90,31.05295017040594,55.0,0.0,0,0.0,0,0,0.0,3,0,2,1.0,,52.5,19,0
PRV54877,70,63,375.57142857142856,26290,3300,668.2068492426138,80.0,2.5714285714285716,180,1.8285714285714285,128,20,5.180709560745036,20,9,13,1.1111111111111112,205.390625,417.3015873015873,180,1
PRV54878,15,14,282.6666666666667,4240,2700,687.9624851344591,40.0,6.0,90,2.2,33,20,5.954590066255011,7,1,3,1.0714285714285714,128.4848484848485,302.85714285714283,37,0
PRV54879,185,162,288.7567567567568,53420,3300,629.9258671620486,70.0,2.27027027027027,420,1.3567567567567567,251,20,4.553100982258311,35,22,22,1.1419753086419753,212.82868525896416,329.75308641975306,388,0
PRV54881,6,6,635.0,3810,2200,795.0786124654593,400.0,0.0,0,4.666666666666667,28,20,8.164965809277259,5,3,5,1.0,136.07142857142858,635.0,18,0
PRV54882,221,191,274.57013574660635,60680,3300,502.0108843572649,90.0,3.484162895927602,770,1.4524886877828054,321,20,4.860205350703589,117,30,59,1.1570680628272252,189.03426791277258,317.69633507853405,491,1
PRV54885,280,257,219.28571428571428,61400,3300,457.9604823338104,70.0,1.5,420,1.4357142857142857,402,20,4.637714667530723,153,30,75,1.0894941634241244,152.7363184079602,238.91050583657588,589,0
PRV54886,9,9,882.2222222222222,7940,5300,1710.3857589574477,300.0,0.0,0,3.4444444444444446,31,20,7.195677714974301,8,4,4,1.0,256.1290322580645,882.2222222222222,38,0
PRV54887,143,126,341.1188811188811,48780,3300,663.271984335516,70.0,3.006993006993007,430,1.3006993006993006,186,20,4.512946891819112,77,17,37,1.1349206349206349,262.258064516129,387.14285714285717,285,0
PRV54888,413,324,292.6876513317191,120880,3300,540.9455868473875,80.0,1.7191283292978208,710,1.74818401937046,722,20,5.396378491212752,146,53,97,1.2746913580246915,167.42382271468145,373.08641975308643,833,0
PRV54889,49,41,256.734693877551,12580,2500,550.0961573333567,70.0,0.6122448979591837,30,1.2448979591836735,61,20,4.100460402223643,27,6,12,1.1951219512195121,206.2295081967213,306.8292682926829,119,0
PRV54890,73,73,223.56164383561645,16320,3300,505.30895352088453,90.0,5.47945205479452,400,2.164383561643836,158,20,6.1441338297195145,50,10,20,1.0,103.29113924050633,223.56164383561645,197,0
PRV54891,44,40,258.6363636363636,11380,3100,575.9384289972077,65.0,2.727272727272727,120,0.045454545454545456,2,1,0.21070705494148545,14,6,6,1.1,5690.0,284.5,106,0
PRV54892,49,46,217.75510204081633,10670,3300,526.1228678824401,70.0,0.0,0,1.6122448979591837,79,20,4.795033570140622,30,8,14,1.065217391304348,135.0632911392405,231.95652173913044,133,0
PRV54893,8,8,228.75,1830,1000,324.36476380766146,95.0,0.0,0,3.875,31,20,6.895909760761914,6,1,1,1.0,59.03225806451613,228.75,15,0
PRV54894,91,90,278.68131868131866,25360,3300,690.190326071502,60.0,1.098901098901099,100,1.164835164835165,106,20,4.028409491112221,43,12,24,1.011111111111111,239.24528301886792,281.77777777777777,198,0
PRV54895,3433,1466,292.63326536556946,1004610,14060,625.555230131101,80.0,3.425575298572677,11760,1.3708127002621613,4706,20,4.632186831974589,23,20,16,2.3417462482946796,213.47428814279644,685.2728512960437,4148,4
PRV54896,103,97,251.06796116504853,25860,2500,428.5358397196597,60.0,6.699029126213592,690,1.5436893203883495,159,20,4.96018796890255,55,13,31,1.0618556701030928,162.64150943396226,266.5979381443299,236,0
PRV54900,14,14,249.28571428571428,3490,1000,291.5070730297528,90.0,7.142857142857143,100,1.3571428571428572,19,19,5.077963596336064,14,1,6,1.0,183.68421052631578,249.28571428571428,48,0
PRV54901,17,17,468.2352941176471,7960,3300,806.7003416241191,90.0,5.882352941176471,100,2.411764705882353,41,20,6.624375664255196,15,1,5,1.0,194.14634146341464,468.2352941176471,39,0
PRV54902,15,14,322.6666666666667,4840,2200,577.5003607502481,90.0,0.0,0,1.3333333333333333,20,20,5.163977794943222,9,1,6,1.0714285714285714,242.0,345.7142857142857,34,0
PRV54904,19,19,419.4736842105263,7970,2900,778.741675070256,100.0,5.2631578947368425,100,1.0,19,19,4.358898943540674,9,3,2,1.0,419.4736842105263,419.4736842105263,45,0
PRV54905,145,110,273.2413793103448,39620,3300,495.27753549373807,90.0,2.6206896551724137,380,0.6758620689655173,98,20,3.1043937469977076,41,14,26,1.3181818181818181,404.2857142857143,360.1818181818182,323,0
PRV54906,14,14,510.7142857142857,7150,3000,898.1644896952064,85.0,0.0,0,2.5714285714285716,36,20,6.58336231272891,8,0,4,1.0,198.61111111111111,510.7142857142857,38,0
PRV54907,170,120,352.47058823529414,59920,5020,727.3090646081556,80.0,3.0588235294117645,520,1.4058823529411764,239,20,4.621146478848803,22,13,9,1.4166666666666667,250.7112970711297,499.3333333333333,383,0
PRV54908,115,109,297.6521739130435,34230,4200,631.8301604386811,60.0,0.8695652173913043,100,1.2434782608695651,143,20,4.166683447716015,41,18,24,1.055045871559633,239.37062937062936,314.0366972477064,261,0
PRV54909,19,19,255.78947368421052,4860,1500,350.512573708113,100.0,0.0,0,0.7368421052631579,14,14,3.2118202741878648,16,4,6,1.0,347.14285714285717,255.78947368421052,36,0
PRV54910,212,149,287.1698113207547,60880,3300,613.3495245566739,80.0,0.5188679245283019,110,0.6320754716981132,134,20,3.2372988321862084,67,17,50,1.4228187919463087,454.32835820895525,408.59060402684565,442,0
PRV54911,85,82,300.2352941176471,25520,3000,572.2948300911162,100.0,3.176470588235294,270,0.9529411764705882,81,20,3.857293284752125,35,10,23,1.0365853658536586,315.0617283950617,311.219512195122,180,0
PRV54914,388,213,267.86082474226805,103930,3300,534.2630570907254,80.0,3.1443298969072164,1220,1.0824742268041236,420,20,4.010760985337393,13,13,9,1.8215962441314555,247.45238095238096,487.9342723004695,794,0
PRV54916,91,83,206.04395604395606,18750,2100,427.9768402894902,60.0,2.857142857142857,260,1.4395604395604396,131,20,4.514689090338069,13,8,11,1.0963855421686748,143.12977099236642,225.90361445783134,204,0
PRV54917,22,22,156.8181818181818,3450,1300,290.91622691464136,65.0,0.45454545454545453,10,1.9545454545454546,43,20,5.875512319929643,4,2,2,1.0,80.23255813953489,156.8181818181818,55,0
PRV54918,95,80,440.63157894736844,41860,14600,1580.6057353057795,80.0,2.526315789473684,240,1.3894736842105264,132,20,4.798702698895319,49,16,21,1.1875,317.1212121212121,523.25,198,0
PRV54919,174,152,222.816091954023,38770,6200,558.9323023260358,60.0,0.7471264367816092,130,1.1954022988505748,208,20,4.3352009386256345,39,20,42,1.144736842105263,186.39423076923077,255.06578947368422,342,0
PRV54923,79,57,384.8101265822785,30400,3300,654.9414942739378,100.0,0.25316455696202533,20,1.3164556962025316,104,20,4.900403708637421,17,7,14,1.3859649122807018,292.3076923076923,533.3333333333334,164,0
PRV54924,152,130,290.92105263157896,44220,4900,658.2148799314119,70.0,3.4210526315789473,520,1.2039473684210527,183,20,4.505094710971953,41,17,32,1.1692307692307693,241.63934426229508,340.15384615384613,354,0
PRV54925,83,67,275.5421686746988,22870,3300,472.10543730381335,100.0,1.8072289156626506,150,1.6144578313253013,134,20,4.9653220004670455,23,11,20,1.2388059701492538,170.67164179104478,341.34328358208955,227,0
PRV54926,39,38,246.66666666666666,9620,3300,570.0754028304333,60.0,1.794871794871795,70,1.5128205128205128,59,20,4.712088568507906,17,3,10,1.0263157894736843,163.05084745762713,253.1578947368421,89,0
PRV54927,102,94,221.5686274509804,22600,2300,447.3037931456135,60.0,0.49019607843137253,50,1.588235294117647,162,20,5.041123835837295,40,8,20,1.0851063829787233,139.50617283950618,240.4255319148936,217,0
PRV54929,11,11,511.8181818181818,5630,2700,890.4472829069465,80.0,0.0,0,3.4545454545454546,38,20,7.271363508498752,9,3,4,1.0,148.1578947368421,511.8181818181818,38,0
PRV54930,206,181,328.00970873786406,67570,4300,718.3860093583853,80.0,4.757281553398058,980,1.825242718446602,376,20,5.439560930032136,51,19,38,1.138121546961326,179.70744680851064,373.31491712707185,465,0
PRV54931,28,28,233.57142857142858,6540,3000,571.3675231940003,50.0,0.0,0,0.7857142857142857,22,20,3.784541098039672,20,5,12,1.0,297.27272727272725,233.57142857142858,51,0
PRV54932,58,58,330.3448275862069,19160,3300,659.8749629491656,70.0,2.9310344827586206,170,0.8275862068965517,48,20,3.6951268574215406,45,12,13,1.0,399.1666666666667,330.3448275862069,141,0
PRV54933,35,32,177.14285714285714,6200,1600,308.9029109661502,80.0,3.7142857142857144,130,1.2857142857142858,45,20,4.58624175609814,14,3,7,1.09375,137.77777777777777,193.75,87,0
PRV54934,53,44,168.49056603773585,8930,1400,253.5167740347394,90.0,2.830188679245283,150,1.2452830188679245,66,20,4.371699459976628,26,7,17,1.2045454545454546,135.3030303030303,202.95454545454547,132,0
PRV54935,86,74,235.46511627906978,20250,3300,559.1477905795447,60.0,3.7209302325581395,320,0.6744186046511628,58,20,3.2410668558184796,30,10,17,1.162162162162162,349.13793103448273,273.64864864864865,203,0
PRV54936,90,90,259.22222222222223,23330,3200,574.3765115572834,70.0,2.5555555555555554,230,1.5222222222222221,137,20,4.874210458167749,51,17,22,1.0,170.2919708029197,259.22222222222223,232,0
PRV54937,33,33,341.2121212121212,11260,2500,608.8911929470527,100.0,2.121212121212121,70,2.8484848484848486,94,20,6.500582724462151,23,5,12,1.0,119.7872340425532,341.2121212121212,96,0
PRV54938,86,86,296.86046511627904,25530,3100,580.2236113124723,100.0,3.13953488372093,270,1.1162790697674418,96,20,3.9120285234469665,57,12,26,1.0,265.9375,296.86046511627904,210,0
PRV54939,1380,1163,295.5072463768116,407800,7900,600.8983756139401,80.0,2.550724637681159,3520,1.267391304347826,1749,20,4.449566926861263,239,122,143,1.1865864144454,233.16180674671241,350.64488392089424,2084,0
PRV54941,18,18,277.22222222222223,4990,2100,481.4048749179543,100.0,0.0,0,1.8888888888888888,34,20,5.051370098228899,11,1,5,1.0,146.76470588235293,277.22222222222223,41,0
PRV54942,110,102,254.27272727272728,27970,3300,522.7493638585437,80.0,4.909090909090909,540,1.290909090909091,142,20,4.493308898133427,43,14,27,1.0784313725490196,196.9718309859155,274.2156862745098,236,0
PRV54943,21,19,259.5238095238095,5450,1600,471.4072145234541,70.0,0.0,0,0.0,0,0,0.0,13,2,5,1.105263157894737,,286.8421052631579,51,0
PRV54944,120,115,321.8333333333333,38620,3300,627.6366011325603,90.0,2.5833333333333335,310,0.8916666666666667,107,20,3.6823353781988697,85,19,38,1.0434782608695652,360.93457943925233,335.82608695652175,251,0
PRV54945,37,36,160.8108108108108,5950,1100,212.89510169171186,90.0,2.7027027027027026,100,1.2162162162162162,45,20,3.6752561145459652,14,6,10,1.0277777777777777,132.22222222222223,165.27777777777777,102,0
PRV54946,91,91,370.7692307692308,33740,3300,723.1984985991526,80.0,1.3186813186813187,120,0.9120879120879121,83,20,3.9034126141915917,61,24,30,1.0,406.50602409638554,370.7692307692308,201,0
PRV54947,26,24,293.46153846153845,7630,3060,662.0328832176982,85.0,1.9230769230769231,50,0.8461538461538461,22,20,3.9262430662638055,15,1,8,1.0833333333333333,346.8181818181818,317.9166666666667,51,0
PRV54949,370,345,284.1621621621622,105140,8200,680.8336000641731,80.0,2.864864864864865,1060,1.8945945945945946,701,20,5.481402207501682,137,44,78,1.0724637681159421,149.98573466476464,304.7536231884058,771,0
PRV54950,13,13,338.46153846153845,4400,1400,498.2276279280077,60.0,6.923076923076923,90,0.07692307692307693,1,1,0.2773500981126146,9,2,6,1.0,4400.0,338.46153846153845,31,0
PRV54952,137,136,289.4160583941606,39650,3300,538.1583060655022,90.0,2.2627737226277373,310,1.7664233576642336,242,20,5.322348516511775,68,25,41,1.0073529411764706,163.84297520661158,291.54411764705884,318,0
