Provider,NumClaims,NumUniqueBeneficiaries,InscClaimAmtReimbursed_Mean,InscClaimAmtReimbursed_Max,DeductibleAmtPaid_Mean,DeductibleAmtPaid_Max,IPAnnualReimbursementAmt_Mean,IPAnnualDeductibleAmt_Mean,OPAnnualReimbursementAmt_Mean,OPAnnualDeductibleAmt_Mean,ClaimDuration_Mean,ClaimDuration_Max,proc_count_Mean,proc_count_Max,diag_count_Mean,diag_count_Max,Age_Mean,RenalDiseaseIndicator_Sum,HasAttendingPhysician_Sum,HasOperatingPhysician_Sum,HasOtherPhysician_Sum,UniquePhysicianCount_Sum,SamePhysicianAllRoles_Sum,IsDeceased_Sum,ChronicCond_Alzheimer_Sum,ChronicCond_Heartfailure_Sum,ChronicCond_KidneyDisease_Sum,ChronicCond_Cancer_Sum,ChronicCond_ObstrPulmonary_Sum,ChronicCond_Depression_Sum,ChronicCond_Diabetes_Sum,ChronicCond_IschemicHeart_Sum,ChronicCond_Osteoporasis_Sum,ChronicCond_rheumatoidarthritis_Sum,ChronicCond_stroke_Sum,ClaimsPerBeneficiary,ReimbursementToDeductibleRatio,DeceasedPatientRate
PRV54250,62,61,363.38709677419354,3300,3.5483870967741935,80.0,2813.548387096774,461.80645161290323,2021.4516129032259,556.9354838709677,0.6451612903225806,19,0.0,0,2.3548387096774195,9,70.54838709677419,11,62,7,22,82,7,0,23,34,26,6,17,26,43,41,21,19,4,1.0163934426229508,79.89361702127658,0.0
PRV54251,47,32,1650.8510638297873,16000,138.46808510638297,1068.0,6960.0,718.468085106383,3352.7659574468084,851.4893617021277,3.723404255319149,20,0.0851063829787234,1,3.8085106382978724,9,68.68085106382979,12,47,10,24,61,14,0,18,29,18,5,11,23,20,40,17,15,6,1.46875,11.836765827612512,0.0
PRV54252,17,16,354.70588235294116,2100,0.0,0.0,10323.529411764706,879.5294117647059,2696.470588235294,863.5294117647059,1.5294117647058822,14,0.0,0,2.764705882352941,9,68.41176470588235,5,17,2,7,23,2,0,9,13,10,4,6,8,12,14,6,1,2,1.0625,354.70588235294116,0.0
PRV54253,14,13,5917.857142857143,51000,305.14285714285717,1068.0,12360.0,686.5714285714286,2362.1428571428573,581.4285714285714,3.5714285714285716,20,0.14285714285714285,1,4.071428571428571,10,73.28571428571429,2,14,2,7,19,3,0,4,8,5,2,9,7,9,10,5,5,3,1.0769230769230769,19.330377974801678,0.0
PRV54254,104,44,222.5,3300,2.7884615384615383,100.0,4096.923076923077,513.4615384615385,2566.5384615384614,1159.0384615384614,1.5192307692307692,20,0.0,0,2.7211538461538463,9,70.82692307692308,22,104,16,43,129,29,0,46,71,58,1,50,50,86,89,51,26,13,2.3636363636363638,58.73096446700508,0.0
PRV54255,232,154,462.19827586206895,10100,0.6896551724137931,90.0,5165.3448275862065,566.2241379310345,2712.3275862068967,693.4051724137931,1.5086206896551724,20,0.0,0,2.831896551724138,9,70.67241379310344,39,230,47,92,278,70,0,107,132,103,21,79,110,174,184,71,83,18,1.5064935064935066,273.5459183673469,0.0
PRV54256,262,100,446.8702290076336,14000,22.633587786259543,1068.0,5837.213740458015,528.3664122137404,2666.030534351145,737.6335877862596,1.4122137404580153,20,0.015267175572519083,2,2.4770992366412212,10,70.04961832061069,44,259,54,107,320,79,1,70,156,110,23,65,116,183,199,81,55,23,2.62,18.90826873385013,0.01
PRV54257,282,134,246.59574468085106,3300,2.198581560283688,100.0,4603.439716312057,420.3829787234043,2352.198581560284,648.7588652482269,1.7836879432624113,20,0.0,0,2.5709219858156027,9,68.51773049645391,62,281,50,100,331,78,2,120,157,120,23,87,138,189,210,68,78,34,2.1044776119402986,77.09534368070953,0.014925373134328358
PRV54258,238,201,5114.495798319328,57000,503.42857142857144,1068.0,11468.44537815126,1133.0588235294117,2382.563025210084,601.5966386554621,3.226890756302521,35,0.36134453781512604,4,5.453781512605042,10,72.25210084033614,55,238,94,63,369,21,0,117,165,127,39,87,115,172,199,83,86,36,1.1840796019900497,10.139187365685443,0.0
PRV54259,29,26,3100.0,14000,441.9310344827586,1068.0,7108.275862068966,1100.1379310344828,3288.2758620689656,801.3793103448276,2.9655172413793105,20,0.3103448275862069,2,4.379310344827586,9,68.62068965517241,8,29,11,3,31,11,0,13,19,13,4,13,18,23,26,9,11,8,1.1153846153846154,6.99883223043986,0.0
PRV54261,75,66,339.8666666666667,3300,5.066666666666666,100.0,3231.4666666666667,284.8,2306.133333333333,586.1333333333333,2.4,20,0.013333333333333334,1,2.546666666666667,9,75.58666666666667,13,75,10,33,110,7,0,34,44,30,12,28,36,51,56,27,19,8,1.1363636363636365,56.02197802197802,0.0
PRV54262,1,1,3000.0,3000,1068.0,1068.0,7000.0,2136.0,1160.0,490.0,4.0,4,0.0,0,6.0,6,78.0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1.0,2.8063610851262863,0.0
PRV54263,6,6,810.0,4000,194.66666666666666,1068.0,4166.666666666667,534.0,1483.3333333333333,631.6666666666666,0.16666666666666666,1,0.0,0,3.5,9,65.33333333333333,2,6,1,2,7,2,0,3,3,3,1,1,3,6,6,1,1,0,1.0,4.1396933560477,0.0
PRV54265,406,197,278.1527093596059,3300,3.3497536945812807,100.0,4132.857142857143,438.0295566502463,2024.064039408867,788.3990147783251,1.2635467980295567,20,0.0,0,2.7438423645320196,9,70.41133004926108,84,406,72,142,512,85,1,169,229,151,56,120,180,278,324,118,119,42,2.0609137055837565,63.946772366930915,0.005076142131979695
PRV54266,65,59,5218.153846153846,51000,330.0,1068.0,10598.307692307691,751.6923076923077,1932.0,561.0769230769231,2.3846153846153846,20,0.3076923076923077,2,4.384615384615385,9,72.01538461538462,13,64,23,16,77,23,0,29,43,34,4,15,25,47,52,29,23,8,1.1016949152542372,15.764815245177783,0.0
PRV54267,226,84,349.3805309734513,14040,2.433628318584071,100.0,1800.7522123893805,226.83185840707964,2092.6991150442477,567.1681415929204,1.0663716814159292,20,0.0,0,2.725663716814159,10,71.28318584070796,60,226,39,84,229,103,0,77,130,103,40,76,83,147,174,79,62,16,2.6904761904761907,101.75257731958762,0.0
PRV54269,118,26,277.45762711864404,3300,2.457627118644068,70.0,1669.4915254237287,325.8305084745763,2363.64406779661,701.1016949152543,0.8813559322033898,20,0.0,0,2.3728813559322033,9,75.83050847457628,28,118,26,43,165,19,0,54,77,33,1,41,41,77,76,12,43,24,4.538461538461538,80.24509803921568,0.0
PRV54270,34,27,332.94117647058823,2300,4.411764705882353,80.0,6033.823529411765,628.2352941176471,1763.5294117647059,863.5294117647059,1.1764705882352942,20,0.0,0,2.4411764705882355,6,68.3529411764706,5,34,7,7,44,4,1,10,17,10,2,9,13,20,22,5,5,5,1.2592592592592593,61.52173913043478,0.037037037037037035
PRV54271,29,12,215.17241379310346,1000,4.482758620689655,70.0,15510.344827586207,1576.551724137931,1235.8620689655172,283.1034482758621,1.4137931034482758,20,0.0,0,2.896551724137931,9,65.72413793103448,5,29,8,10,30,13,0,8,25,24,5,12,6,15,25,7,14,0,2.4166666666666665,39.24528301886793,0.0
PRV54273,234,108,307.77777777777777,11100,3.9743589743589745,200.0,2786.709401709402,378.8205128205128,2174.2735042735044,608.2051282051282,1.5683760683760684,20,0.0,0,2.6965811965811968,10,72.8076923076923,39,234,40,88,295,48,0,121,119,95,26,87,116,183,190,94,97,23,2.1666666666666665,61.87285223367697,0.0
PRV54274,47,17,356.17021276595744,3300,0.851063829787234,40.0,2534.0425531914893,386.29787234042556,2219.3617021276596,388.93617021276594,2.0425531914893615,20,0.0,0,2.8085106382978724,9,73.27659574468085,14,47,7,24,50,24,0,35,25,22,1,21,14,30,42,9,12,10,2.764705882352941,192.41379310344828,0.0
PRV54275,1,1,50.0,50,0.0,0.0,8300.0,1068.0,1270.0,1380.0,4.0,4,0.0,0,1.0,1,82.0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1.0,50.0,0.0
PRV54276,77,35,1309.2207792207791,57000,59.63636363636363,1068.0,8839.61038961039,933.5584415584416,2578.181818181818,522.3376623376623,1.0909090909090908,20,0.05194805194805195,1,2.4935064935064934,9,68.9090909090909,10,76,16,25,100,14,4,26,45,42,9,18,38,59,53,28,16,6,2.2,21.591347183551083,0.11428571428571428
PRV54278,61,27,322.78688524590166,3200,2.2950819672131146,60.0,2936.065573770492,616.9180327868852,2463.27868852459,841.4754098360655,2.3114754098360657,20,0.0,0,3.1147540983606556,9,67.18032786885246,12,61,14,26,83,11,0,38,32,18,4,16,31,38,55,20,34,8,2.259259259259259,97.96019900497514,0.0
PRV54280,20,15,351.5,2300,0.0,0.0,2459.0,213.6,1770.0,655.0,0.5,10,0.0,0,2.2,5,70.5,0,20,3,6,20,9,0,5,11,3,2,4,8,8,12,4,5,3,1.3333333333333333,351.5,0.0
PRV54282,19,11,344.2105263157895,2000,3.6842105263157894,70.0,2736.315789473684,112.42105263157895,2630.5263157894738,1231.578947368421,1.105263157894737,20,0.0,0,2.9473684210526314,7,66.10526315789474,2,19,6,7,19,12,1,1,8,2,1,1,11,11,9,2,0,0,1.7272727272727273,73.48314606741573,0.09090909090909091
PRV54283,5,5,110.0,500,0.0,0.0,5448.0,427.2,790.0,306.0,0.0,0,0.0,0,3.6,7,57.6,0,5,1,3,5,3,0,3,3,1,1,4,1,5,4,1,2,0,1.0,110.0,0.0
PRV54284,113,43,850.4424778761062,14000,77.64601769911505,1068.0,5794.690265486725,947.362831858407,2929.2035398230087,779.29203539823,2.0973451327433628,20,0.05309734513274336,1,3.1946902654867255,9,68.98230088495575,28,112,25,42,125,47,0,31,73,52,23,36,52,76,91,36,29,7,2.627906976744186,10.81354787892427,0.0
PRV54285,20,16,127.5,700,10.0,200.0,1803.0,480.6,1773.5,435.5,1.55,20,0.0,0,2.65,9,75.6,3,20,3,13,30,4,0,12,10,7,4,4,11,11,16,8,2,1,1.25,11.590909090909092,0.0
PRV54287,155,67,244.51612903225808,3000,4.645161290322581,200.0,3408.1290322580644,427.2,2077.8709677419356,822.4516129032259,0.9870967741935484,20,0.0,0,2.52258064516129,10,72.05806451612904,26,155,19,71,212,23,1,60,76,67,26,52,69,97,100,42,31,17,2.3134328358208953,43.31428571428572,0.014925373134328358
PRV54288,15,13,273.3333333333333,2300,0.0,0.0,3990.6666666666665,640.8,1070.6666666666667,286.6666666666667,1.1333333333333333,11,0.0,0,2.8666666666666667,9,68.26666666666667,6,15,2,6,20,3,0,9,10,10,4,6,9,12,13,9,9,2,1.1538461538461537,273.3333333333333,0.0
PRV54289,56,28,316.42857142857144,3300,3.0357142857142856,80.0,4148.214285714285,495.85714285714283,1763.9285714285713,540.0,1.9107142857142858,20,0.0,0,3.1964285714285716,10,74.32142857142857,25,56,8,23,56,25,0,34,39,23,4,25,27,45,43,19,10,6,2.0,78.4070796460177,0.0
PRV54290,6,6,550.0,1700,0.0,0.0,1833.3333333333333,356.0,905.0,640.0,0.0,0,0.0,0,2.3333333333333335,5,71.5,2,6,2,3,6,3,0,2,3,5,1,2,1,3,4,2,2,1,1.0,550.0,0.0
PRV54291,10,9,171.0,500,6.0,60.0,0.0,0.0,1438.0,321.0,0.0,0,0.0,0,1.6,3,69.9,0,10,1,5,10,5,0,3,5,2,0,0,3,4,8,4,2,2,1.1111111111111112,24.428571428571427,0.0
PRV54293,2,2,1260.0,2500,0.0,0.0,28200.0,534.0,2455.0,615.0,0.0,0,0.0,0,2.5,4,70.5,0,2,0,0,2,0,0,0,2,2,0,1,1,2,2,2,0,0,1.0,1260.0,0.0
PRV54294,1,1,60.0,60,0.0,0.0,0.0,0.0,200.0,60.0,0.0,0,0.0,0,8.0,8,76.0,0,1,1,0,2,0,0,1,1,1,0,0,0,1,1,0,0,0,1.0,60.0,0.0
PRV54295,1,1,3300.0,3300,0.0,0.0,0.0,0.0,4170.0,330.0,7.0,7,0.0,0,2.0,2,89.0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1.0,3300.0,0.0
PRV54296,54,18,193.7037037037037,2200,3.7037037037037037,100.0,2237.037037037037,474.6666666666667,3683.8888888888887,1182.2222222222222,0.9444444444444444,20,0.0,0,2.9444444444444446,9,75.25925925925925,8,53,10,22,53,31,0,18,35,22,2,8,30,42,41,35,10,2,3.0,41.18110236220472,0.0
PRV54297,8,7,21000.0,57000,1068.0,1068.0,35415.0,2002.5,5793.75,1307.5,6.875,15,1.375,3,8.625,9,76.5,1,8,6,1,15,0,0,2,7,5,2,3,0,8,8,3,0,1,1.1428571428571428,19.644527595884004,0.0
PRV54298,3,3,12666.666666666666,21000,1068.0,1068.0,28460.0,1424.0,1276.6666666666667,123.33333333333333,5.333333333333333,7,1.0,1,9.0,9,68.33333333333333,1,3,3,0,6,0,0,0,1,1,2,1,1,3,3,2,1,0,1.0,11.849080137199875,0.0
PRV54299,5,5,360.0,1000,0.0,0.0,2640.0,640.8,596.0,252.0,5.4,20,0.0,0,2.8,5,71.8,0,5,0,2,5,2,0,3,3,1,1,2,1,4,4,2,0,0,1.0,360.0,0.0
PRV54300,6,6,248.33333333333334,800,46.666666666666664,200.0,3050.0,356.0,1003.3333333333334,291.6666666666667,2.0,12,0.0,0,3.0,9,69.16666666666667,1,6,1,1,6,2,0,2,3,2,2,2,1,5,3,1,2,0,1.0,5.20979020979021,0.0
PRV54301,13,11,283.84615384615387,2500,0.0,0.0,5433.076923076923,492.9230769230769,3135.3846153846152,824.6153846153846,2.6923076923076925,20,0.0,0,2.076923076923077,5,71.92307692307692,4,13,3,6,13,7,0,7,10,7,1,5,8,11,8,2,5,5,1.1818181818181819,283.84615384615387,0.0
PRV54302,1,1,3300.0,3300,0.0,0.0,0.0,0.0,4400.0,220.0,0.0,0,0.0,0,1.0,1,82.0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1.0,3300.0,0.0
PRV54303,16,14,322.5,1900,0.0,0.0,4965.625,667.5,2792.5,606.25,2.5625,20,0.0,0,3.0,9,67.5625,5,16,6,5,16,9,0,7,11,9,2,8,6,14,15,6,5,2,1.1428571428571428,322.5,0.0
PRV54304,1,1,50.0,50,0.0,0.0,0.0,0.0,2670.0,1270.0,0.0,0,0.0,0,4.0,4,76.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,50.0,0.0
PRV54305,6,5,443.3333333333333,1800,1.6666666666666667,10.0,1166.6666666666667,356.0,2088.3333333333335,475.0,1.6666666666666667,10,0.0,0,3.3333333333333335,9,69.33333333333333,0,6,1,1,6,2,0,4,6,2,0,0,2,3,3,0,1,1,1.2,166.24999999999997,0.0
PRV54306,33,28,403.030303030303,2200,12.121212121212121,200.0,7036.969696969697,550.1818181818181,5360.606060606061,1425.1515151515152,4.757575757575758,20,0.0,0,3.878787878787879,10,68.96969696969697,11,33,5,12,40,10,0,16,21,18,4,14,24,29,30,6,10,9,1.1785714285714286,30.715935334872977,0.0
PRV54307,2,2,200.0,300,0.0,0.0,10430.0,1602.0,580.0,145.0,0.0,0,0.0,0,2.0,3,58.5,1,2,1,1,2,2,0,0,1,1,0,0,0,1,1,1,1,0,1.0,200.0,0.0
PRV54308,1,1,70.0,70,0.0,0.0,0.0,0.0,960.0,250.0,0.0,0,0.0,0,3.0,3,85.0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1.0,70.0,0.0
PRV54309,29,18,212.41379310344828,1000,7.586206896551724,100.0,3628.9655172413795,441.9310344827586,2361.3793103448274,578.9655172413793,2.413793103448276,20,0.0,0,2.3793103448275863,7,75.48275862068965,2,29,6,12,29,15,0,15,19,12,2,8,14,17,25,10,10,3,1.6111111111111112,24.738955823293175,0.0
PRV54310,7,3,42.857142857142854,60,0.0,0.0,14054.285714285714,1068.0,578.5714285714286,301.42857142857144,5.285714285714286,20,0.0,0,1.7142857142857142,3,67.57142857142857,2,7,2,3,7,4,0,4,2,2,2,5,5,7,7,4,2,0,2.3333333333333335,42.857142857142854,0.0
PRV54311,3,3,33.333333333333336,90,0.0,0.0,2333.3333333333335,356.0,1606.6666666666667,1833.3333333333333,6.666666666666667,20,0.0,0,1.6666666666666667,2,85.66666666666667,1,3,2,2,3,2,0,2,2,3,0,2,2,3,3,2,2,0,1.0,33.333333333333336,0.0
PRV54312,4,4,87.5,200,7.5,30.0,1510.0,267.0,2145.0,440.0,0.0,0,0.0,0,2.25,3,76.5,0,4,0,3,5,2,0,1,1,0,0,1,1,3,1,0,2,0,1.0,10.294117647058824,0.0
PRV54313,16,16,441.875,3300,5.0,40.0,4914.375,534.0,2734.375,587.5,3.875,20,0.0,0,3.4375,9,68.0,4,15,5,6,18,7,0,10,9,10,1,6,7,12,11,3,6,2,1.0,73.64583333333333,0.0
PRV54315,103,41,366.6990291262136,3300,2.4271844660194173,100.0,2457.2815533980583,399.18446601941747,2738.9320388349515,748.8349514563107,2.3592233009708736,20,0.0,0,2.6893203883495147,9,68.80582524271844,26,103,15,40,103,46,0,36,81,57,26,36,60,89,64,44,41,13,2.5121951219512195,106.9971671388102,0.0
PRV54316,2,1,125.0,200,0.0,0.0,28000.0,4272.0,2560.0,650.0,0.0,0,0.0,0,1.5,2,88.0,0,2,0,0,2,0,0,2,2,2,0,0,0,2,2,0,2,2,2.0,125.0,0.0
PRV54317,25,22,146.0,600,1.6,40.0,1704.0,256.32,3178.0,678.4,0.88,20,0.0,0,2.72,9,69.28,5,25,4,7,25,11,1,11,19,12,7,8,15,21,16,11,4,3,1.1363636363636365,56.15384615384615,0.045454545454545456
PRV54319,1,1,100.0,100,0.0,0.0,0.0,0.0,700.0,460.0,0.0,0,0.0,0,9.0,9,85.0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1.0,100.0,0.0
PRV54320,102,44,213.33333333333334,3100,1.7647058823529411,100.0,5376.764705882353,774.8235294117648,1656.764705882353,579.9019607843137,1.7254901960784315,20,0.0,0,2.676470588235294,10,74.87254901960785,18,102,16,0,102,16,2,57,76,39,9,23,41,75,85,41,23,15,2.3181818181818183,77.1631205673759,0.045454545454545456
PRV54323,51,30,203.52941176470588,1600,6.078431372549019,100.0,3753.921568627451,293.1764705882353,2713.3333333333335,1055.2941176470588,2.196078431372549,20,0.0,0,2.392156862745098,9,70.47058823529412,11,51,7,18,57,18,0,18,27,14,8,7,10,23,30,12,19,7,1.7,28.753462603878116,0.0
PRV54324,32,28,8312.5,32000,1068.0,1068.0,12281.25,1668.75,1419.6875,435.9375,5.8125,15,0.75,2,8.15625,10,74.0,9,32,19,5,40,12,0,16,23,23,5,17,11,26,26,12,10,10,1.1428571428571428,7.775958840037418,0.0
PRV54325,15,15,9466.666666666666,22000,1068.0,1068.0,14339.333333333334,1961.8666666666666,1155.3333333333333,338.0,4.533333333333333,9,1.0,3,7.6,10,68.13333333333334,1,15,10,0,18,7,1,6,8,9,3,6,6,12,13,3,5,2,1.0,8.85562831306517,0.06666666666666667
PRV54326,5,4,4000.0,9000,1068.0,1068.0,10480.0,2736.0,1534.0,350.0,5.2,9,0.6,2,9.0,9,78.8,2,4,2,2,6,1,0,5,5,3,0,3,4,5,5,2,4,1,1.25,3.7418147801683816,0.0
PRV54327,70,43,2791.1428571428573,57000,200.4857142857143,1068.0,12487.57142857143,1003.1428571428571,1448.857142857143,425.0,2.642857142857143,21,0.12857142857142856,2,3.6285714285714286,10,78.04285714285714,8,70,17,28,93,18,1,41,38,31,8,28,24,53,51,19,22,8,1.627906976744186,13.852807714123653,0.023255813953488372
PRV54328,117,99,1675.042735042735,37000,147.5042735042735,1068.0,7917.4358974358975,649.5042735042736,2180.6837606837607,595.8119658119658,2.5384615384615383,27,0.13675213675213677,2,3.5555555555555554,10,74.64102564102564,29,117,31,41,151,31,2,41,61,54,27,36,36,76,82,27,33,14,1.1818181818181819,11.279424460431656,0.020202020202020204
PRV54330,472,372,593.4745762711865,22000,40.605932203389834,1068.0,4657.733050847458,483.8474576271187,2278.0508474576272,657.2669491525423,1.38135593220339,20,0.025423728813559324,2,2.8665254237288136,10,74.34745762711864,107,472,89,177,627,83,1,193,298,202,61,162,216,325,363,166,143,61,1.2688172043010753,14.26418168856299,0.002688172043010753
PRV54332,995,531,334.84422110552765,14200,2.371859296482412,100.0,4789.005025125628,424.39798994974876,2609.497487437186,759.6281407035176,1.3809045226130654,20,0.0,0,2.516582914572864,10,72.34874371859297,190,994,158,369,1252,202,9,394,562,417,152,246,420,746,703,326,315,99,1.8738229755178908,99.30551415797318,0.01694915254237288
PRV54333,360,291,1748.4166666666667,65000,150.38888888888889,1068.0,6737.805555555556,656.4444444444445,2271.5555555555557,673.9722222222222,1.5583333333333333,26,0.11944444444444445,4,3.3833333333333333,10,71.79722222222222,63,359,80,140,514,48,0,158,216,144,70,106,138,247,271,94,112,29,1.2371134020618557,11.549174311926606,0.0
PRV54334,105,49,215.14285714285714,3300,2.5714285714285716,90.0,4082.3809523809523,579.7714285714286,1872.5714285714287,660.2857142857143,0.9428571428571428,20,0.0,0,2.5142857142857142,9,73.58095238095238,15,105,20,33,123,29,1,41,80,51,38,35,41,81,84,30,37,8,2.142857142857143,60.239999999999995,0.02040816326530612
PRV54335,219,187,1121.8721461187215,25000,94.5296803652968,1068.0,5934.063926940639,646.0091324200913,2133.6529680365297,540.5022831050228,1.1598173515981736,20,0.0547945205479452,3,3.050228310502283,10,72.41095890410959,50,219,47,83,332,12,0,98,132,84,28,80,104,160,163,70,56,19,1.1711229946524064,11.743702499880504,0.0
PRV54336,232,103,1000.2586206896551,48000,65.74137931034483,1068.0,8516.76724137931,639.8793103448276,2274.396551724138,672.0689655172414,1.1810344827586208,35,0.03879310344827586,2,3.0301724137931036,10,73.40086206896552,50,232,43,84,280,63,0,88,126,88,56,82,69,167,176,52,101,27,2.2524271844660193,14.987083440971325,0.0
PRV54337,149,132,4298.724832214765,57000,447.28859060402687,1068.0,8828.389261744966,1114.523489932886,2110.06711409396,630.3355704697987,3.3959731543624163,35,0.2550335570469799,2,4.919463087248322,10,76.19463087248322,40,148,44,38,219,7,0,92,98,81,34,66,71,109,126,54,50,22,1.128787878787879,9.589190807695188,0.0
PRV54339,123,68,1169.6747967479675,21000,97.0569105691057,1068.0,8163.252032520325,924.0650406504066,2076.6666666666665,470.650406504065,1.975609756097561,22,0.04878048780487805,1,2.8292682926829267,10,72.8780487804878,16,123,29,45,168,22,0,57,74,62,15,43,51,92,95,32,43,10,1.8088235294117647,11.928529972639085,0.0
PRV54340,96,54,728.125,23000,39.9375,1068.0,7196.666666666667,623.0,2844.0625,617.1875,1.6979166666666667,20,0.020833333333333332,1,2.8958333333333335,9,70.84375,23,96,13,28,113,19,0,53,61,31,7,34,44,71,84,44,45,10,1.7777777777777777,17.786259541984734,0.0
PRV54341,55,34,435.8181818181818,6100,22.145454545454545,1068.0,3270.181818181818,310.6909090909091,1822.7272727272727,475.27272727272725,1.5272727272727273,20,0.0,0,2.618181818181818,9,76.34545454545454,9,54,10,21,71,10,0,27,32,27,14,26,25,35,39,9,12,5,1.6176470588235294,18.829536527886884,0.0
PRV54342,35,34,1265.142857142857,9000,218.74285714285713,1068.0,4836.571428571428,488.22857142857146,1560.857142857143,579.1428571428571,0.8571428571428571,7,0.05714285714285714,1,3.7142857142857144,9,69.68571428571428,4,35,7,14,43,9,0,10,19,12,4,10,13,25,23,8,11,1,1.0294117647058822,5.757378754388246,0.0
PRV54343,17,16,182.94117647058823,900,5.882352941176471,100.0,8482.35294117647,628.2352941176471,2738.823529411765,751.7647058823529,0.29411764705882354,5,0.0,0,1.5294117647058822,3,67.70588235294117,3,17,4,11,25,5,0,7,10,8,4,6,8,9,11,5,4,1,1.0625,26.58119658119658,0.0
PRV54344,51,42,336.6666666666667,3300,3.9215686274509802,100.0,2649.2156862745096,325.88235294117646,1754.1176470588234,501.7647058823529,1.6666666666666667,20,0.0,0,2.411764705882353,9,69.3921568627451,18,51,8,16,67,7,1,18,32,27,5,16,31,34,37,12,14,4,1.2142857142857142,68.40637450199203,0.023809523809523808
PRV54345,167,139,283.1137724550898,3300,2.9940119760479043,200.0,4752.095808383234,505.2215568862275,2649.7005988023952,732.2634730538922,1.3712574850299402,20,0.0,0,2.3592814371257487,9,74.40119760479043,37,167,25,74,244,14,1,71,105,77,25,47,66,121,134,48,68,24,1.2014388489208634,70.88455772113943,0.007194244604316547
PRV54347,26,25,251.15384615384616,2100,0.0,0.0,4515.384615384615,347.84615384615387,2124.6153846153848,605.0,0.6923076923076923,16,0.0,0,2.1923076923076925,8,72.23076923076923,3,26,2,7,32,3,0,8,17,9,8,4,11,19,17,5,12,1,1.04,251.15384615384616,0.0
PRV54348,217,203,4423.410138248848,86000,439.59447004608296,1068.0,10799.861751152073,1098.5990783410139,2069.1244239631337,542.7649769585254,3.410138248847926,35,0.35944700460829493,3,4.783410138248848,10,73.6774193548387,46,217,73,46,319,16,2,95,140,101,34,88,99,162,175,64,71,30,1.0689655172413792,10.03964061960694,0.009852216748768473
PRV54349,77,27,231.8181818181818,2000,7.142857142857143,100.0,3929.87012987013,592.0,2076.6233766233768,997.1428571428571,0.7142857142857143,20,0.0,0,2.675324675324675,9,70.77922077922078,23,77,18,31,99,19,0,37,27,26,8,13,43,49,46,10,17,10,2.8518518518518516,28.468899521531103,0.0
PRV54350,1495,530,953.2240802675585,98000,77.2,1068.0,5442.66889632107,600.1418060200668,2047.0635451505016,577.3444816053511,1.534448160535117,35,0.05284280936454849,3,3.0153846153846153,10,72.59598662207358,287,1490,307,539,2014,265,10,630,916,577,239,414,662,1070,1072,492,452,122,2.8207547169811322,12.18956624383067,0.018867924528301886
PRV54352,12,7,139.16666666666666,900,0.0,0.0,0.0,89.0,729.1666666666666,312.5,0.0,0,0.0,0,2.1666666666666665,7,63.083333333333336,1,12,3,3,15,3,0,8,3,3,1,1,8,4,10,0,2,0,1.7142857142857142,139.16666666666666,0.0
PRV54353,32,31,206.875,1900,7.8125,90.0,2223.75,333.75,2475.3125,755.625,1.125,20,0.0,0,2.21875,8,73.125,7,32,11,13,40,12,1,9,20,15,4,9,21,27,20,18,12,2,1.032258064516129,23.47517730496454,0.03225806451612903
PRV54354,100,89,2596.2,30000,267.7,1068.0,7324.9,836.24,2469.3,746.96,3.01,20,0.18,3,3.75,9,74.26,31,100,23,36,141,14,0,41,69,50,14,34,40,73,82,32,24,14,1.1235955056179776,9.662076665426126,0.0
PRV54355,16,10,877.5,5000,146.0,1068.0,6725.0,734.25,1163.75,567.5,1.25,14,0.0,0,3.5,9,70.6875,3,16,2,6,22,2,0,10,12,7,3,5,5,9,5,6,0,1,1.6,5.969387755102041,0.0
PRV54356,31,24,6302.258064516129,51000,482.3225806451613,1068.0,17410.0,1481.4193548387098,4984.5161290322585,1220.0,3.5483870967741935,20,0.4838709677419355,3,4.67741935483871,9,69.70967741935483,14,31,15,14,52,4,0,9,23,15,11,13,19,22,26,18,13,8,1.2916666666666667,13.039444703997864,0.0
PRV54357,10,9,219.0,1700,0.0,0.0,3464.0,534.0,1610.0,668.0,0.3,2,0.0,0,4.0,9,79.2,2,10,5,4,13,4,0,5,3,3,0,4,7,7,8,5,5,0,1.1111111111111112,219.0,0.0
PRV54358,43,30,305.8139534883721,3200,0.6976744186046512,20.0,2196.9767441860463,341.48837209302326,2165.3488372093025,657.6744186046511,1.813953488372093,20,0.0,0,2.255813953488372,6,68.93023255813954,5,42,3,17,48,13,0,14,19,15,1,6,13,25,25,13,13,3,1.4333333333333333,180.13698630136986,0.0
PRV54359,490,152,1192.265306122449,90000,97.73877551020408,1068.0,7901.0,873.1428571428571,1799.6122448979593,608.1020408163265,1.4653061224489796,20,0.07551020408163266,3,3.1408163265306124,10,70.93265306122449,93,489,103,181,689,51,2,235,306,236,101,127,248,382,366,181,153,61,3.223684210526316,12.074945227563969,0.013157894736842105
